dataset_group,scenario,training_id,experiment_id,imsi,num_records,min_time,max_time,unique_base_station_count,base_stations_observed,unique_rnti_count,rnti_values,rnti_change_count,unique_slice_id_count,slice_ids_observed,appears_in_more_than_one_base_station,sequential_multi_bs_timestamps,same_timestamp_multi_bs_count,ambiguous_multi_bs_observation
slice_mixed,rome_slow_close,tr0,exp5,1010123456039,263,1602445405710.0,1602445471210.0,1,bs4,1,75,0,1,2,False,False,0,False
slice_mixed,rome_slow_close,tr0,exp5,1010123456040,1225,1602445418460.0,1602445724460.0,1,bs4,1,99,0,1,0,False,False,0,False
slice_mixed,rome_slow_close,tr0,exp5,1010123456041,257,1602445407210.0,1602445471210.0,1,bs4,1,78,0,1,1,False,False,0,False
slice_mixed,rome_slow_close,tr0,exp5,1010123456042,259,1602445406710.0,1602445471210.0,1,bs4,1,84,0,1,2,False,False,0,False
slice_mixed,rome_slow_close,tr0,exp5,1010123456043,258,1602445406960.0,1602445471210.0,1,bs4,1,81,0,1,0,False,False,0,False
slice_mixed,rome_slow_close,tr0,exp5,1010123456044,307,1602445382960.0,1602445459460.0,1,bs4,1,70,0,1,1,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp1,1010123456002,1823,1602351506707.0,1602351962207.0,1,bs1,1,73,0,1,1,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp1,1010123456003,1824,1602351506457.0,1602351962207.0,1,bs1,1,82,0,1,2,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp1,1010123456004,335,1602351481957.0,1602351565457.0,1,bs1,1,70,0,1,0,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp1,1010123456005,1823,1602351506707.0,1602351962207.0,1,bs1,1,87,0,1,1,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp1,1010123456006,1818,1602351507957.0,1602351962207.0,1,bs1,1,88,0,1,2,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp1,1010123456007,1824,1602351506457.0,1602351962207.0,1,bs1,1,81,0,1,0,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp1,1010123456008,1825,1602351506207.0,1602351962207.0,1,bs1,1,74,0,1,1,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp1,1010123456009,1335,1602351506207.0,1602351839707.0,1,bs1,1,78,0,1,2,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp1,1010123456010,1172,1602351505957.0,1602351798707.0,1,bs1,1,71,0,1,0,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp1,1010123456011,1129,1602351507207.0,1602351789207.0,1,bs1,1,89,0,1,1,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp1,1010123456013,18,1602351507617.0,1602351511867.0,1,bs2,1,77,0,1,0,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp1,1010123456014,1841,1602351506617.0,1602351966617.0,1,bs2,1,79,0,1,1,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp1,1010123456015,1842,1602351506367.0,1602351966617.0,1,bs2,1,76,0,1,2,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp1,1010123456016,1840,1602351506867.0,1602351966617.0,1,bs2,1,84,0,1,0,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp1,1010123456017,1843,1602351506117.0,1602351966617.0,1,bs2,1,72,0,1,1,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp1,1010123456018,1843,1602351506117.0,1602351966617.0,1,bs2,1,82,0,1,2,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp1,1010123456019,1841,1602351506617.0,1602351966617.0,1,bs2,1,85,0,1,0,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp1,1010123456020,1838,1602351507367.0,1602351966617.0,1,bs2,1,81,0,1,1,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp1,1010123456021,1807,1602351506617.0,1602351958117.0,1,bs2,1,83,0,1,2,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp1,1010123456022,1831,1602351507117.0,1602351966617.0,1,bs2,2,80;88,1,1,0,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp1,1010123456024,1905,1602351506462.0,1602351982462.0,1,bs3,1,74,0,1,2,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp1,1010123456025,393,1602351506212.0,1602351604212.0,1,bs3,1,70,0,1,0,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp1,1010123456027,882,1602351506462.0,1602351726712.0,1,bs3,1,73,0,1,2,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp1,1010123456028,647,1602351508212.0,1602351669712.0,1,bs3,1,76,0,1,0,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp1,1010123456029,1502,1602351506962.0,1602351882212.0,1,bs3,1,75,0,1,1,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp1,1010123456030,1907,1602351505962.0,1602351982462.0,1,bs3,1,71,0,1,2,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp1,1010123456031,1889,1602351510462.0,1602351982462.0,1,bs3,1,77,0,1,0,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp1,1010123456032,1005,1602351527462.0,1602351778462.0,1,bs3,1,78,0,1,1,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp1,1010123456033,1186,1602351507462.0,1602351803712.0,1,bs3,1,72,0,1,2,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp1,1010123456035,275,1602351507389.0,1602351575889.0,1,bs4,1,83,0,1,1,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp1,1010123456036,488,1602351506639.0,1602351628404.0,1,bs4,1,86,0,1,2,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp1,1010123456037,487,1602351506639.0,1602351628145.0,1,bs4,1,76,0,1,0,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp1,1010123456038,250,1602351505889.0,1602351568139.0,1,bs4,1,72,0,1,1,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp1,1010123456039,488,1602351506389.0,1602351628145.0,1,bs4,1,84,0,1,2,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp1,1010123456040,484,1602351507389.0,1602351628145.0,1,bs4,1,78,0,1,0,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp1,1010123456041,511,1602351507639.0,1602351635889.0,1,bs4,2,122;77,1,1,1,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp1,1010123456042,279,1602351506389.0,1602351575889.0,1,bs4,1,75,0,1,2,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp1,1010123456043,485,1602351506889.0,1602351627889.0,1,bs4,1,74,0,1,0,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp1,1010123456044,522,1602351483139.0,1602351614889.0,1,bs4,2,110;70,1,1,1,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp2,1010123456002,1820,1602368673177.0,1602369127927.0,1,bs1,1,79,0,1,1,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp2,1010123456003,1811,1602368673177.0,1602369125677.0,1,bs1,1,76,0,1,2,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp2,1010123456004,1824,1602368672177.0,1602369127927.0,1,bs1,1,71,0,1,0,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp2,1010123456005,1823,1602368672427.0,1602369127927.0,1,bs1,1,74,0,1,1,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp2,1010123456006,1820,1602368673177.0,1602369127927.0,1,bs1,1,75,0,1,2,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp2,1010123456007,1825,1602368671927.0,1602369127927.0,1,bs1,1,72,0,1,0,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp2,1010123456008,1825,1602368671927.0,1602369127927.0,1,bs1,1,70,0,1,1,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp2,1010123456009,1508,1602368673427.0,1602369050177.0,1,bs1,1,78,0,1,2,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp2,1010123456010,340,1602368672927.0,1602368757677.0,1,bs1,1,73,0,1,0,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp2,1010123456011,1821,1602368672927.0,1602369127927.0,1,bs1,1,77,0,1,1,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp2,1010123456013,246,1602368672207.0,1602368733457.0,1,bs2,1,74,0,1,0,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp2,1010123456014,246,1602368672457.0,1602368733778.0,1,bs2,1,72,0,1,1,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp2,1010123456015,245,1602368673207.0,1602368734207.0,1,bs2,1,80,0,1,2,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp2,1010123456016,248,1602368671957.0,1602368733778.0,1,bs2,1,70,0,1,0,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp2,1010123456017,244,1602368672957.0,1602368733778.0,1,bs2,1,71,0,1,1,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp2,1010123456018,246,1602368672207.0,1602368733457.0,1,bs2,1,78,0,1,2,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp2,1010123456019,245,1602368672457.0,1602368733457.0,1,bs2,1,75,0,1,0,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp2,1010123456020,1671,1602368674957.0,1602369092457.0,1,bs2,1,82,0,1,1,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp2,1010123456021,245,1602368672457.0,1602368733457.0,1,bs2,1,79,0,1,2,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp2,1010123456022,1258,1602368673457.0,1602368990457.0,1,bs2,2,77;84,1,1,0,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp2,1010123456026,241,1602368686957.0,1602368746957.0,1,bs2,1,85,0,1,1,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp2,1010123456027,981,1602368672591.0,1602368918207.0,2,bs2;bs3,2,72;88,0,1,2,True,True,0,False
slice_mixed,rome_slow_close,tr1,exp2,1010123456024,1849,1602368672591.0,1602369134591.0,1,bs3,1,75,0,1,2,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp2,1010123456025,1848,1602368672841.0,1602369134591.0,1,bs3,1,73,0,1,0,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp2,1010123456028,926,1602368672091.0,1602368903341.0,1,bs3,1,70,0,1,0,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp2,1010123456029,1848,1602368672841.0,1602369134591.0,1,bs3,1,76,0,1,1,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp2,1010123456030,1847,1602368673091.0,1602369134591.0,1,bs3,1,74,0,1,2,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp2,1010123456031,1837,1602368675591.0,1602369134591.0,1,bs3,1,81,0,1,0,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp2,1010123456032,1703,1602368674841.0,1602369134591.0,1,bs3,2,80;89,1,1,1,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp2,1010123456033,1843,1602368672841.0,1602369134591.0,1,bs3,2,78;88,1,1,2,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp2,1010123456035,1832,1602368672083.0,1602369129833.0,1,bs4,1,72,0,1,1,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp2,1010123456036,1832,1602368672083.0,1602369129833.0,1,bs4,1,79,0,1,2,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp2,1010123456037,1391,1602368673084.0,1602369021833.0,1,bs4,2,152;83,1,1,0,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp2,1010123456038,868,1602368680084.0,1602368896833.0,1,bs4,1,95,0,1,1,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp2,1010123456039,1830,1602368672583.0,1602369129833.0,1,bs4,1,80,0,1,2,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp2,1010123456040,1527,1602368748333.0,1602369129833.0,1,bs4,1,109,0,1,0,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp2,1010123456041,141,1602368673834.0,1602368708833.0,1,bs4,1,77,0,1,1,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp2,1010123456042,1830,1602368672334.0,1602369129583.0,1,bs4,1,74,0,1,2,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp2,1010123456043,1392,1602368673084.0,1602369020833.0,1,bs4,1,75,0,1,0,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp2,1010123456044,590,1602368649083.0,1602368796333.0,1,bs4,1,70,0,1,1,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp3,1010123456002,1825,1602383905173.0,1602384361173.0,1,bs1,1,81,0,1,1,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp3,1010123456003,1824,1602383905423.0,1602384361173.0,1,bs1,1,74,0,1,2,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp3,1010123456004,1825,1602383905173.0,1602384361173.0,1,bs1,1,75,0,1,0,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp3,1010123456005,1824,1602383905423.0,1602384361173.0,1,bs1,1,82,0,1,1,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp3,1010123456006,1822,1602383905923.0,1602384361173.0,1,bs1,1,71,0,1,2,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp3,1010123456007,1825,1602383905173.0,1602384361173.0,1,bs1,1,76,0,1,0,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp3,1010123456008,1807,1602383905423.0,1602384356923.0,1,bs1,1,73,0,1,1,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp3,1010123456009,1825,1602383905173.0,1602384361173.0,1,bs1,1,79,0,1,2,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp3,1010123456010,1067,1602383904924.0,1602384171423.0,1,bs1,1,72,0,1,0,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp3,1010123456011,1825,1602383905173.0,1602384361173.0,1,bs1,1,70,0,1,1,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp3,1010123456013,900,1602383905309.0,1602384130058.0,1,bs2,1,71,0,1,0,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp3,1010123456014,1837,1602383905309.0,1602384365058.0,1,bs2,2,141;72,1,1,1,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp3,1010123456015,1841,1602383905059.0,1602384365058.0,1,bs2,1,73,0,1,2,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp3,1010123456016,1842,1602383904808.0,1602384365058.0,1,bs2,1,77,0,1,0,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp3,1010123456017,1839,1602383905559.0,1602384365058.0,1,bs2,1,76,0,1,1,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp3,1010123456018,1838,1602383905808.0,1602384365058.0,1,bs2,1,75,0,1,2,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp3,1010123456019,1838,1602383905808.0,1602384365058.0,1,bs2,1,80,0,1,0,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp3,1010123456020,421,1602383906058.0,1602384011058.0,1,bs2,1,78,0,1,1,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp3,1010123456021,1814,1602383905309.0,1602384358558.0,1,bs2,1,74,0,1,2,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp3,1010123456022,1667,1602383905808.0,1602384322308.0,1,bs2,1,79,0,1,0,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp3,1010123456027,1197,1602383905029.0,1602384205808.0,2,bs2;bs3,2,137;71,0,1,2,True,True,0,False
slice_mixed,rome_slow_close,tr1,exp3,1010123456024,1859,1602383905529.0,1602384370029.0,1,bs3,1,74,0,1,2,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp3,1010123456025,1482,1602383905529.0,1602384275779.0,1,bs3,1,79,0,1,0,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp3,1010123456028,1362,1602383907779.0,1602384248029.0,1,bs3,1,80,0,1,0,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp3,1010123456029,1860,1602383905279.0,1602384370029.0,1,bs3,1,77,0,1,1,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp3,1010123456030,1861,1602383905029.0,1602384370029.0,1,bs3,1,70,0,1,2,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp3,1010123456031,107,1602383906029.0,1602383932529.0,1,bs3,1,73,0,1,0,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp3,1010123456032,1114,1602383905529.0,1602384183779.0,1,bs3,1,72,0,1,1,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp3,1010123456033,1860,1602383905279.0,1602384370029.0,1,bs3,1,76,0,1,2,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp3,1010123456035,415,1602383906533.0,1602384010033.0,1,bs4,1,76,0,1,1,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp3,1010123456036,420,1602383905283.0,1602384010033.0,1,bs4,1,72,0,1,2,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp3,1010123456037,418,1602383905783.0,1602384010033.0,1,bs4,1,79,0,1,0,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp3,1010123456038,399,1602383910533.0,1602384010033.0,1,bs4,1,85,0,1,1,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp3,1010123456039,416,1602383906283.0,1602384010033.0,1,bs4,1,83,0,1,2,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp3,1010123456040,309,1602383907033.0,1602383984033.0,1,bs4,1,74,0,1,0,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp3,1010123456041,1799,1602383906283.0,1602384356533.0,1,bs4,2,82;97,1,1,1,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp3,1010123456042,421,1602383905033.0,1602384010033.0,1,bs4,1,71,0,1,2,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp3,1010123456043,417,1602383906033.0,1602384010033.0,1,bs4,1,78,0,1,0,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp3,1010123456044,292,1602383882033.0,1602383954783.0,1,bs4,1,70,0,1,1,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp4,1010123456002,687,1602429959018.0,1602430130518.0,1,bs1,1,72,0,1,1,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp4,1010123456003,570,1602429958018.0,1602430100268.0,1,bs1,1,71,0,1,2,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp4,1010123456004,691,1602429958268.0,1602430130781.0,1,bs1,1,77,0,1,0,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp4,1010123456005,690,1602429958518.0,1602430130781.0,1,bs1,1,76,0,1,1,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp4,1010123456006,632,1602429958018.0,1602430115768.0,1,bs1,1,70,0,1,2,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp4,1010123456007,689,1602429958768.0,1602430130781.0,1,bs1,1,79,0,1,0,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp4,1010123456008,690,1602429958518.0,1602430130781.0,1,bs1,1,73,0,1,1,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp4,1010123456009,687,1602429959268.0,1602430130781.0,1,bs1,1,78,0,1,2,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp4,1010123456010,500,1602429958518.0,1602430083268.0,1,bs1,1,74,0,1,0,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp4,1010123456011,466,1602429958268.0,1602430074518.0,1,bs1,1,75,0,1,1,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp4,1010123456026,923,1602429996942.0,1602430209518.0,2,bs1;bs3,3,81;83;84,1,1,1,True,False,0,False
slice_mixed,rome_slow_close,tr1,exp4,1010123456013,78,1602429958233.0,1602429977483.0,1,bs2,1,70,0,1,0,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp4,1010123456014,77,1602429958483.0,1602429977483.0,1,bs2,1,71,0,1,1,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp4,1010123456015,77,1602429958483.0,1602429977483.0,1,bs2,1,78,0,1,2,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp4,1010123456016,76,1602429958733.0,1602429977483.0,1,bs2,1,77,0,1,0,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp4,1010123456017,75,1602429958983.0,1602429977483.0,1,bs2,1,74,0,1,1,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp4,1010123456018,74,1602429959233.0,1602429977483.0,1,bs2,1,72,0,1,2,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp4,1010123456019,75,1602429958983.0,1602429977483.0,1,bs2,1,79,0,1,0,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp4,1010123456020,74,1602429959233.0,1602429977483.0,1,bs2,1,76,0,1,1,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp4,1010123456021,77,1602429958483.0,1602429977483.0,1,bs2,1,73,0,1,2,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp4,1010123456022,74,1602429959233.0,1602429977483.0,1,bs2,1,75,0,1,0,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp4,1010123456024,1863,1602429958442.0,1602430423942.0,1,bs3,1,75,0,1,2,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp4,1010123456025,113,1602429959192.0,1602429987192.0,1,bs3,1,74,0,1,0,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp4,1010123456027,1859,1602429958442.0,1602430423942.0,1,bs3,2,76;85,1,1,2,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp4,1010123456028,1782,1602429966942.0,1602430412192.0,1,bs3,1,78,0,1,0,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp4,1010123456029,1864,1602429958192.0,1602430423942.0,1,bs3,1,71,0,1,1,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp4,1010123456030,1864,1602429958192.0,1602430423942.0,1,bs3,1,72,0,1,2,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp4,1010123456031,1864,1602429958192.0,1602430423942.0,1,bs3,1,70,0,1,0,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp4,1010123456032,1859,1602429958692.0,1602430423942.0,1,bs3,2,77;80,1,1,1,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp4,1010123456033,1858,1602429959192.0,1602430423942.0,1,bs3,2,73;83,1,1,2,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp4,1010123456035,738,1602429958188.0,1602430142438.0,1,bs4,1,72,0,1,1,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp4,1010123456036,736,1602429958688.0,1602430142438.0,1,bs4,1,85,0,1,2,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp4,1010123456037,715,1602429958938.0,1602430137438.0,1,bs4,1,77,0,1,0,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp4,1010123456038,201,1602429967438.0,1602430017438.0,1,bs4,1,89,0,1,1,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp4,1010123456039,735,1602429959188.0,1602430142726.0,1,bs4,1,83,0,1,2,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp4,1010123456040,1752,1602429958938.0,1602430419938.0,1,bs4,2,185;74,1,1,0,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp4,1010123456041,276,1602429959438.0,1602430028188.0,1,bs4,1,73,0,1,1,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp4,1010123456042,736,1602429958688.0,1602430142438.0,1,bs4,1,76,0,1,2,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp4,1010123456043,643,1602429959688.0,1602430120188.0,1,bs4,1,84,0,1,0,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp4,1010123456044,336,1602429934938.0,1602430018688.0,1,bs4,1,70,0,1,1,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp5,1010123456002,1824,1602447122008.0,1602447577758.0,1,bs1,1,81,0,1,1,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp5,1010123456003,1826,1602447121508.0,1602447577758.0,1,bs1,1,79,0,1,2,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp5,1010123456004,1829,1602447120758.0,1602447577758.0,1,bs1,1,70,0,1,0,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp5,1010123456005,1827,1602447121258.0,1602447577758.0,1,bs1,1,78,0,1,1,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp5,1010123456006,1825,1602447121758.0,1602447577758.0,1,bs1,1,76,0,1,2,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp5,1010123456007,1828,1602447121008.0,1602447577758.0,1,bs1,1,75,0,1,0,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp5,1010123456008,1830,1602447120508.0,1602447577758.0,1,bs1,1,72,0,1,1,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp5,1010123456009,1546,1602447121258.0,1602447507508.0,1,bs1,1,74,0,1,2,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp5,1010123456010,332,1602447121008.0,1602447203758.0,1,bs1,1,80,0,1,0,False,False,0,False
slice_mixed,rome_slow_close,tr1,exp5,1010123456011,1827,1602447121258.0,1602447577758.0,1,bs1,1,71,0,1,1,False,False,0,False
